,D,Dmin,Dmax,N_dpts,N_npts,Nmin,Nmax,T,T_fridge,T_probe,Bmin,Bmax,N_bpts
1668,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,418.5098003992016,,,,,
1669,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,535.7555489021955,,,,,
1670,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,674.1657285429142,,,,,
1671,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,1035.9108582834328,,,,,
1672,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,28.523992015968066,,,,,
1673,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,33.53999999999999,,,,,
1674,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,66.79930139720561,,,,,
1675,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,113.75011976047905,,,,,
1676,0.020456414623760567,0.020456414623760567,0.020456414623760567,(),(),1.2026370275772396,1.2026370275772396,168.57999999999993,,,,,
1678,0.9952349781689458,0.9951538900385584,0.9953160662993332,"(151,)","(151,)",0.4482298919820763,0.846437406632196,25.68,,,0.5,1.5,"(1001,)"
1679,0.9952349781689458,0.9951538900385584,0.9953160662993332,"(151,)","(151,)",0.4482298919820763,0.846437406632196,25.492678484091424,,,0.5,1.5,"(501,)"
1680,0.9952349781689458,0.9951538900385584,0.9953160662993332,"(151,)","(151,)",0.4482298919820763,0.846437406632196,25.71554833239118,,,0.5,1.5,"(501,)"
1681,0.9952349781689458,0.9951538900385584,0.9953160662993332,"(151,)","(151,)",0.4482298919820763,0.846437406632196,25.478304054143372,,,0.5,1.5,"(501,)"
1682,0.9952349781689458,0.9951538900385584,0.9953160662993332,"(151,)","(151,)",0.4482298919820763,0.846437406632196,25.605990426857254,,,0.0,0.5,"(101,)"
1683,0.9952349781689458,0.9951538900385584,0.9953160662993332,"(151,)","(151,)",0.4482298919820763,0.846437406632196,25.597057524996757,,,-0.25,0.0,"(51,)"
1684,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,26.04127744510978,,,,,
1685,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,43.531636726546914,,,,,
1686,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,107.96381237524949,,,,,
1687,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,186.77333333333334,,,,,
1688,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,319.52001996007976,,,,,
1689,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,419.3840918163673,,,,,
1690,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,27.997624750499007,,,,,
1691,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.947864271457085,,,,,
1692,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,114.14632734530937,,,,,
1693,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.27483033932134,,,,,
1694,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,320.62856287425143,,,,,
1695,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,418.7854091816367,,,,,
1696,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,27.99491017964072,,,,,
1697,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.94914171656687,,,,,
1698,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,114.13023952095809,,,,,
1699,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.19644710578837,,,,,
1700,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,320.15808383233536,,,,,
1701,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,418.62682634730544,,,,,
1702,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,28.083233532934127,,,,,
1703,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.936746506986026,,,,,
1704,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,114.03131736526946,,,,,
1705,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.07059880239518,,,,,
1706,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,319.96009980039923,,,,,
1707,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,417.30756487025957,,,,,
1708,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,28.089301397205592,,,,,
1709,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.94485029940119,,,,,
1710,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,113.85081836327345,,,,,
1711,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,201.83852295409181,,,,,
1712,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,319.80327345309377,,,,,
1713,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,418.4384031936128,,,,,
1714,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,27.946586826347307,,,,,
1715,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.930858283433125,,,,,
1716,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,113.96033932135728,,,,,
1717,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.20119760479045,,,,,
1718,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,319.91966067864274,,,,,
1719,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,418.41528942115775,,,,,
1720,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,27.97233532934132,,,,,
1721,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.948483033932135,,,,,
1722,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,114.0710379241517,,,,,
1723,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.3336726546906,,,,,
1724,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,320.61940119760476,,,,,
1725,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,419.1010578842315,,,,,
1726,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,27.983133732534927,,,,,
1727,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.93926147704591,,,,,
1728,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,113.95588822355289,,,,,
1729,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.0836526946108,,,,,
1730,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,319.8000998003992,,,,,
1731,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,417.564510978044,,,,,
1732,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,28.02457085828343,,,,,
1733,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.97676646706587,,,,,
1734,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,114.01089820359282,,,,,
1735,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.2447904191617,,,,,
1736,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,320.0298003992016,,,,,
1737,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,418.59588822355295,,,,,
1738,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,28.030758483033928,,,,,
1739,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,46.92471057884231,,,,,
1740,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,113.91117764471059,,,,,
1741,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,202.02047904191622,,,,,
1742,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,320.44405189620755,,,,,
1743,0.03425088711803233,0.03425088711803233,0.03425088711803233,(),(),2.002661289300105,2.002661289300105,418.6954690618763,,,,,
1744,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,28.035389221556883,,,,,
1745,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,46.96163672654691,,,,,
1746,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,114.10654690618763,,,,,
1747,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,202.35345309381242,,,,,
1748,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,320.34678642714573,,,,,
1749,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,418.46251497005983,,,,,
1750,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,27.971057884231538,,,,,
1751,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,47.01570858283434,,,,,
1752,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,114.16796407185628,,,,,
1753,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,202.32958083832335,,,,,
1754,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,320.4001596806387,,,,,
1755,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,418.7508183632734,,,,,
1756,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,28.054231536926142,,,,,
1757,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,46.925568862275455,,,,,
1758,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,113.84852295409183,,,,,
1759,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,201.6523552894211,,,,,
1760,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,319.31061876247503,,,,,
1761,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,417.810379241517,,,,,
1762,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,28.12564870259481,,,,,
1763,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,47.019041916167666,,,,,
1764,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,114.08005988023955,,,,,
1765,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,201.8107385229541,,,,,
1766,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,319.2273652694611,,,,,
1767,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,417.33906187624746,,,,,
1768,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,28.08363273453094,,,,,
1769,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,46.94800399201597,,,,,
1770,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,114.03373253493012,,,,,
1771,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,202.0477245508982,,,,,
1772,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,319.96970059880243,,,,,
1773,0.0383539347486668,0.0383539347486668,0.0383539347486668,(),(),2.243058663065906,2.243058663065906,418.4911576846308,,,,,
1774,0.19881994886870452,0.19873886073831715,0.19890103699909192,"(151,)","(151,)",0.4878534930465359,0.8860610076966567,27.717691168606805,,,0.9,2.5,"(161,)"
1776,0.9952349781689458,0.9951538900385584,0.9953160662993332,"(151,)","(151,)",0.4482298919820763,0.846437406632196,27.81198716630332,,,0.9,2.5,"(161,)"
1777,0.08211977614210109,0.08211977614210109,0.08211977614210109,(),(),4.807297316567782,4.807297316567782,27.99783608195902,,,,,
1778,0.027294827341484692,0.027294827341484692,0.027294827341484692,(),(),1.6032993171869074,1.6032993171869074,28.054112943528235,,,,,
1779,0.10947342701299753,0.10947342701299753,0.10947342701299753,(),(),6.409946475006455,6.409946475006455,27.832929023658778,,,,,
1780,0.027294827341484692,0.027294827341484692,0.027294827341484692,(),(),1.6032993171869074,1.6032993171869074,27.95568143952016,,,,,
1781,0.10947342701299753,0.10947342701299753,0.10947342701299753,(),(),6.409946475006455,6.409946475006455,27.835691436187936,,,,,
1782,0.027294827341484692,0.027294827341484692,0.027294827341484692,(),(),1.6032993171869074,1.6032993171869074,27.925061646117964,,,,,
1783,0.10947342701299753,0.10947342701299753,0.10947342701299753,(),(),6.409946475006455,6.409946475006455,27.8390703098967,,,,,
1784,0.027294827341484692,0.027294827341484692,0.027294827341484692,(),(),1.6032993171869074,1.6032993171869074,27.923815394868374,,,,,
1785,0.10947342701299753,0.10947342701299753,0.10947342701299753,(),(),6.409946475006455,6.409946475006455,27.859523492169274,,,,,
